dataset,GPGOMEA,GPZGD,Operon,PySIPS,PySR,QLattice,RF,SymRegg,eggp,neogp,random,slim_gsgp
678_visualizing_environmental,-12.04125828396616,-16.032492311986687,-15.954450968137364,-10.993846516989128,-11.73727163679042,-11.878360262630336,-12.786411536612356,-11.51030693541264,-11.81021256047097,-12.843957,-12.964074379097603,-12.847985449593914
678_visualizing_environmental,-6.528593187339312,-8.287815562412929,-7.290727983795151,-5.021838526220848,-6.447702694101376,-8.731652491158933,-6.7768956917350645,-11.98346206602118,-7.618136811086753,-11.239703,-6.455671134918113,-5.740465518903283
678_visualizing_environmental,-6.92547191757163,-9.4478171569151,-352.74159382170967,-7.174059984326098,-7.808255007265814,-21.209417778703493,-8.686010455425377,-12.43001044658926,-11.074123342906734,-21.580635,-11.909088242051215,-9.92102224272982
678_visualizing_environmental,-2874.108820127618,-11.371669560045436,-7.288467740062536,-7.348250567514695,-8.65978185309941,-9.14481988695525,-8.61312203154064,-5.350926053860315,-7.2642363303410145,-5.0713243,-5.536346134691477,-9.92102224272982
678_visualizing_environmental,-21.792106829992264,-3893.211938155964,-13.142239855273695,-10.94015931133823,-11.88270766259812,-37.79956840500261,-12.636165863874396,-6.702960304307699,-7.271991489532442,-7.518304,-6.640286275689551,-12.847985449593914
678_visualizing_environmental,-8.154259096940923,-9.915764649562496,-9.837079659412826,-5.598255326144163,-5.424111588367126,-12.823631096385244,-7.113217622112669,-7.298807009380264,-7.921508539049364,-5.1321516,-6.828084011600965,-5.740465518903283
678_visualizing_environmental,-8.906492621901336,-13.08529566056047,-14.338396841105556,-8.347171455597604,-7.22671224148611,-29.39097260280748,-8.745585877480826,-7.699784926299468,-7.666260225044905,-3465.0684,-5.749929575701193,-9.92102224272982
678_visualizing_environmental,-13.778407815686927,-8.957975133998486,-2.8649435073304496e+16,-4.992216540145933,-5.662596553206069,-6.875207408062616,-6.637809520617703,-7.498440239559988,-9.20283561654162,-23.812584,-6.437364311671407,-5.740465518903283
678_visualizing_environmental,-7.447278181323841,-13.119737306219124,-160.1233497320835,-6.077263012704546,-6.681136016688434,-13.217730818679842,-8.839166196842319,-9.650418957021031,-7.61338886009877,-5.5090427,-5.636100250760629,-9.92102224272982
678_visualizing_environmental,-6.554222902967246,-16.77843082895531,-8.45180119203788,-4.9618095006751854,-5.958722253027808,-12.75040080309913,-7.058665788725534,-7.804338168580434,-7.782945201020302,-9.974935,-6.159030329470429,-5.740465518903283
678_visualizing_environmental,-4.753900071783126,-8.393598985711986,-10.160719000310085,-5.177413028106119,-5.6565345487191845,-7.723400156419262,-6.873842306843817,-12.113056056072503,-11.589702826913364,-12.899828,-11.745211657499668,-5.740465518903283
678_visualizing_environmental,-6.802610915822767,-11.74216213220603,-9.95420699828682,-7.024154083288551,-6.653495980711045,-20.114503707999283,-8.75139124822931,-6.597902388165889,-7.663589345626201,-7.438142,-6.871425637462702,-9.92102224272982
678_visualizing_environmental,-7.412281738817615,-15.390348526908172,-10.067559521199613,-4.9618155062765,-7.134101800861092,-21.76451346252046,-6.75317499677471,-12.481833230600236,-11.805045590137947,-16.264036,-11.017114069719746,-5.740465518903283
678_visualizing_environmental,-11.54432628290957,-21.871107052424044,-12.846836847055938,-11.586763794884058,-12.676714590534475,-32.58692104776436,-12.762059217886014,-5.550574577961135,-6.156433424504763,-5.837201,-5.023199600790451,-12.847985449593914
678_visualizing_environmental,-11.92971352177602,-13.432169307961756,-15.438083256218874,-11.268857128739633,-11.326082277761463,-11.842596659851562,-12.65828700452326,-11.382101879327218,-10.47125736653478,-11.267098,-12.05769519284804,-12.847985449593914
678_visualizing_environmental,-8.91744515809404,-8.203087264223429,-6.308846161109491,-9.365702667628312,-7.01513719152881,-12.853356423997974,-6.723084001884991,-11.476672892270187,-12.146487101947338,-11.124822,-11.760105492704527,-5.740465518903283
678_visualizing_environmental,-12.4601211844808,-12.423399214923188,-23.49623329181376,-6.619765950834388,-8.363099199667332,-16.711709319850804,-8.96539625830377,-5.068612045385323,-8.117260972351332,-17.00475,-6.019037920417741,-9.92102224272982
chemical_1_tower,-1657.0118089970067,-735.909976875139,-577.1615981059699,-2170.131284261576,-2027.494728000288,-926.1353095228924,-528.5923280032645,-3116.026876232977,-1062.173277647594,-747.9656,-2629.7896254825905,-1896.474421284164
chemical_1_tower,-1556.8831199611254,-692.6912522849763,-598.6639640533973,-3173.1023913012573,-1454.0294120606682,-909.5055276700784,-529.6660681626292,-2719.470568820193,-936.8021803025993,-1076.3475,-3154.4851606489274,-1896.474421284164
chemical_1_tower,-1453.7284789008984,-623.5866815609685,-550.8919900671747,-2067.4599676828025,-1327.01916049361,-889.1131844259701,-533.2527514692939,-2420.1874470599937,-1003.2947121805992,-893.47217,-3777.167224885573,-1896.474421284164
chemical_1_tower,-1548.3728079813418,-694.2902496667203,-552.3815650795428,-1945.5048920678548,-1240.3320027497746,-844.5658465770675,-533.1657670037855,-969.9697696748564,-1255.049002022769,-690.0181,-3016.1277353735704,-1896.474421284164
chemical_1_tower,-1592.817509500907,-731.9990073311951,-530.7183959145657,-1778.494488034096,-2153.0964787973967,-943.2071355415044,-534.6613546926491,-2632.6887810738863,-1109.728174468116,-758.98395,-3792.636489609833,-1896.474421284164
chemical_1_tower,-1590.4945297725585,-736.9920645653549,-525.9360746038545,-2039.6876202617216,-1444.9105689828846,-811.2538635544022,-534.6152056449265,-1932.5324629565564,-1107.7480006265473,-902.46497,-3778.38208604992,-1896.474421284164
chemical_1_tower,-1755.4186641829992,-733.9676680812834,-678.662935709874,-1412.0082594853654,-1314.2372103200237,-903.9004135771906,-535.8043594744113,-1187.1367764450251,-1074.5268043656115,-833.73987,-2955.0419290646832,-1896.474421284164
chemical_1_tower,-1547.077731288973,-717.8116441791075,-565.5383405498255,-2405.68063541765,-1738.3834464969843,-940.6895186857672,-540.1526175047127,-2144.0399445925623,-907.2266075742394,-860.4882,-3779.752992205735,-1896.474421284164
chemical_1_tower,-1540.131896017337,-710.2247139868406,-607.4594973017302,-2114.0653649514584,-1631.6652911013427,-770.822980626063,-532.6763573279267,-2821.1743283091896,-976.4726643340013,-794.78406,-2899.7926796878296,-1896.474421284164
chemical_1_tower,-1828.6448782547848,-702.2889516528676,-697.5354730292164,-2418.9478115627635,-1893.7281318795413,-1000.7947321586142,-541.528595520439,-1848.329786657356,-1012.889214560288,-1049.2494,-3145.9757840737307,-1896.474421284164
chemical_1_tower,-1881.9200787432787,-706.3131947157067,-589.3229920215938,-2829.0032085583903,-1608.2340274880837,-779.9939803477804,-540.4681446956117,-1032.1694061019416,-1030.7030183824982,-1022.77185,-3789.9178013635146,-1896.474421284164
chemical_1_tower,-1351.3112315822816,-769.1413168739098,-576.1031889987291,-2086.224713359413,-1861.064185309113,-867.5800654689065,-541.6485812376235,-2763.544134098239,-1523.1231570257387,-824.1566,-3394.191099433126,-1896.474421284164
chemical_1_tower,-1617.3564479096046,-692.185573718326,-559.7980830977543,-1743.6801134948869,-1521.308067910173,-919.460542762368,-528.4320683143162,-2902.438169008213,-983.9087732754556,-1099.1614,-2518.036928070779,-1896.474421284164
chemical_1_tower,-1651.0678697758874,-617.2782649957113,-568.0425848034678,-2649.0866776677512,-1419.6853523244372,-905.5381977163288,-528.9477843310542,-2366.6520462022763,-856.3331645147562,-939.6965,-2812.969085656384,-1896.474421284164
chemical_1_tower,-1585.7763731983212,-714.7195011673246,-562.4578735682018,-2866.6130426534105,-1232.4037544173816,-1107.739045048247,-537.7500975719425,-2055.4722433204424,-860.3017157797767,-848.6363,-2713.986178312532,-1896.474421284164
chemical_1_tower,-1671.033084838584,-632.727154470806,-671.0191039957929,-1296.9823459559975,-1336.1751615043856,-960.8846362818546,-539.2735816759251,-1177.0495784435882,-906.1059421456952,-1164.2623,-3775.888681185459,-1896.474421284164
chemical_1_tower,-1443.6694029779617,-719.1831171661217,-564.9320397948405,-1991.0777805284404,-1225.2332569676173,-884.6130308989682,-527.4656449484239,-2044.298403542632,-803.9220248499241,-791.9392,-3460.304881657115,-1896.474421284164
chemical_1_tower,-1580.1592724404632,-567.8079660536318,-569.6003935682909,-2881.93648494343,-1363.198572080419,-888.7571075693431,-535.2729697610098,-3104.2141898125456,-1054.5915634397302,-846.6985,-3121.6631596678067,-1896.474421284164
chemical_1_tower,-1648.5330507887866,-716.6349425570448,-596.2433562933655,-1895.0117837691705,-1160.722043602855,-947.8377451133802,-527.8585912796334,-1669.159629551645,-808.0635318335846,-909.2236,-3785.592420226188,-1896.474421284164
chemical_1_tower,-1880.6030649521963,-630.0933315996093,-549.4556389932192,-1513.334604895275,-1376.6065663928407,-1047.7203286195395,-526.7412534189634,-1418.6809206190453,-882.6999052841636,-613.72614,-3773.2763444355455,-1896.474421284164
chemical_1_tower,-1439.0811629807415,-641.1738171918088,-545.4980463321489,-2712.563395044251,-1764.2475431868795,-980.597764094756,-533.596473605899,-2328.8243835310595,-737.5121390666269,-1378.2065,-3778.658027245754,-1896.474421284164
chemical_1_tower,-1728.8835421181427,-625.2601822924792,-620.8859014899037,-2393.7888509841737,-1910.5087861822533,-897.488484512638,-538.1290090933593,-1428.686267503339,-998.44779010398,-759.1705,-3486.458948014215,-1896.474421284164
chemical_1_tower,-1489.4057634408578,-615.4987277661901,-589.9753339281173,-1925.5493661131209,-1435.5907162236877,-919.615230732472,-541.1455446361462,-2050.3634615065007,-883.9066331753919,-912.8757,-3080.5312659604,-1896.474421284164
chemical_1_tower,-1394.8470191148306,-651.043701296574,-602.0690241810806,-2019.278705628097,-1365.8262244250373,-855.6630875379469,-530.8354217708682,-1087.0656030640196,-842.3215637681845,-752.53015,-3471.4048250483934,-1896.474421284164
chemical_1_tower,-1644.4699717151616,-669.5199762882875,-566.5800977033405,-1901.107997836112,-1401.8861967016348,-911.9350179974716,-545.5326638185452,-1424.0110600744113,-1181.0908839954018,-1404.7422,-2349.953201282743,-1896.474421284164
chemical_1_tower,-1696.1467364580474,-705.1294398423788,-534.5685295512657,-1980.4102244985784,-1096.006006999255,-944.3609907938402,-541.531948669491,-1324.5236983811978,-1145.783965003827,-945.3815,-3781.207342338663,-1896.474421284164
chemical_1_tower,-1656.117580040307,-808.6211526129374,-580.5764898911256,-1173.5528530508427,-1429.880804761046,-1001.480344173132,-530.582944545998,-1961.9496899621408,-813.1119773311216,-938.46124,-3773.952297862265,-1896.474421284164
chemical_1_tower,-1585.4290537766,-787.3624360226644,-554.5118020605953,-2851.344752862313,-1008.3761410563308,-1044.6486513570226,-522.6027890958146,-2304.4065533539297,-850.0889393991284,-926.762,-2966.207042996234,-1896.474421284164
chemical_1_tower,-1285.9201298036137,-797.4496875805196,-552.1050566947966,-1578.043346983961,-2061.7499814629223,-1006.8530870007904,-532.3329918274106,-1956.212183734369,-1104.300390052118,-1006.7779,-3393.3336602909267,-1896.474421284164
chemical_1_tower,-1737.9812496031116,-898.4683697326599,-567.8456335880084,-2479.242415810296,-1523.5739431672696,-914.9959061568148,-540.290626181059,-1725.615876039395,-1062.770405198332,-965.0453,-3290.4692775865465,-1896.474421284164
chemical_2_competition,-0.157386726361107,-0.0220025151534685,-0.0216826875753092,-0.0897193206795682,-0.043550519506505,-0.1210319043929668,-0.0872613208138137,-0.1833167418638435,-0.0314658958699057,-0.05884015,-0.1333419569265086,-0.0996591928894803
chemical_2_competition,-0.1405383741297753,-0.022048163807226,-0.0341088613751477,-0.1421847200564266,-0.1565007762616486,-0.0949883817112944,-0.088880973462749,-0.1492395173889877,-0.0675799423539256,-0.053264607,-0.2008682857530768,-0.0996591928894803
chemical_2_competition,-0.1369464080173537,-3.2491192632453982,-0.0391831880203061,-0.1620630356479225,-0.1263162730165494,-0.103176905901473,-0.0888018882451376,-0.382641349814615,-0.057899000365409,-0.08226869,-0.1666474755860285,-0.0996591928894803
chemical_2_competition,-0.1431885299725231,-0.0230627598452598,-0.0688655929393249,-0.0826637790579355,-0.142790619428521,-0.1394076254508701,-0.086640164324304,-0.1408125434262778,-0.0813061547083186,-0.1404486,-0.1858205215545453,-0.0996591928894803
chemical_2_competition,-0.1428201048419945,-0.0239309550183892,-0.0353197322442744,-0.1489337169042913,-0.1447836322770299,-0.0320616288734361,-0.0890905281613065,-0.1103209466939386,-0.0467890101881425,-0.060727455,-0.1893094308893318,-0.0996591928894803
chemical_2_competition,-0.1448202671493786,-0.080807842301148,-0.0315901142486355,-0.1031702700204503,-0.1546074852722897,-0.0414880817268692,-0.0845327832631545,-0.1329677667752006,-0.0454027191876953,-0.11961871,-0.1966856966733214,-0.0996591928894803
chemical_2_competition,-0.1444090584134412,-0.0322221071900378,-0.0317830989456026,-0.1529211034922647,-0.0353611659449895,-0.0354197435808812,-0.0920766873126305,-0.0829907566126747,-0.0434680011521055,-0.09610926,-0.1239825965824199,-0.0996591928894803
chemical_2_competition,-0.1546790442671308,-0.029381877360743,-0.0286670517612117,-0.1337959835094876,-0.083042863639436,-0.0514171014487391,-0.088226368707436,-0.1364939052312934,-0.028403073518082,-0.046007644,-0.1632557442741338,-0.0996591928894803
chemical_2_competition,-0.1579233345149824,-0.1126303376844626,-0.0245243832547497,-0.1376758764918297,-0.3301469416274492,-0.1484932809425253,-0.0873600354786023,-0.1012924303891457,-0.0397350886269694,-0.041052707,-0.1665369908144739,-0.0996591928894803
chemical_2_competition,-0.1582265900400478,-0.0563669360005497,-0.0503889944088341,-0.0890740295286138,-0.3692148693083872,-0.0320970229629958,-0.087066224461543,-0.1384333623402638,-0.0306491177813683,-0.07951666,-0.1697146953613937,-0.0996591928894803
chemical_2_competition,-0.1563747420780496,-0.0407948719920661,-0.0331389486799905,-0.1288939561674636,-0.1270809904496951,-0.0592181521037347,-0.0876901038437744,-0.1395090264762662,-0.0433890152148172,-0.029856676,-0.132535444466472,-0.0996591928894803
chemical_2_competition,-0.1444473563251703,-0.0649601432232816,-0.0424426032448701,-0.1501322578345422,-0.0696473820784462,-0.1524587982672714,-0.0888696415469178,-0.1641819270455597,-0.1138076684791535,-0.10979639,-0.1653916372205225,-0.0996591928894803
chemical_2_competition,-0.1459694179690871,-0.0613942276727422,-0.0225022372892892,-0.1509384439281715,-0.1061495924402192,-0.1223787231927896,-0.0865253896742645,-0.2103310865047462,-0.0666284162216127,-0.056820974,-0.1624555433918568,-0.0996591928894803
chemical_2_competition,-0.164998056031003,-0.0363131292862579,-0.031335909590682,-0.1561867524062978,-0.1650289168002678,-0.1213444430187334,-0.0897628553626813,-0.1968301556199263,-0.0872609786837959,-0.03055779,-0.1623943166687883,-0.0996591928894803
chemical_2_competition,-0.1609144257284728,-0.0861548245610793,-0.0393400389040668,-0.1352293123970329,-0.1260270010146006,-0.0722197077393624,-0.0880769036799206,-0.1651734292176734,-0.0467205638118442,-0.066122025,-0.1634501553563323,-0.0996591928894803
chemical_2_competition,-0.1352912429417228,-0.0711639793111672,-0.0181670163931106,-0.1544909670431887,-0.1455314878917072,-0.0428360719906463,-0.0845723704220502,-0.1619149115066644,-0.0315842746426521,-0.03362503,-0.1461062735161327,-0.0996591928894803
chemical_2_competition,-0.1549097533392024,-0.4161864932542986,-0.0391168890815698,-0.0971932491760096,-0.1320010724461364,-0.0474425291923655,-0.0863208464171715,-0.1536808404404642,-0.0382138783873328,-0.082448706,-0.1548258755492633,-0.0996591928894803
chemical_2_competition,-0.1380957492747352,,-0.0258229315982232,-0.065658491807367,-0.1542673931010168,-0.0985161539192457,-0.0863962637170588,-0.1693123669760287,-0.0412814912854045,-0.15637319,-0.1368665688746528,-0.0996591928894803
chemical_2_competition,-0.1508689157994495,-0.0655769216750407,-0.0248487622728539,-0.0998463496534523,-0.1040436249695857,-0.0488916326043714,-0.0890110098381627,-0.1480083799562473,-0.059679277353668,-0.041468915,-0.1630888289280376,-0.0996591928894803
chemical_2_competition,-0.1521819434609723,-0.1583827797098703,-0.0228250998132174,-0.1359870113127554,-0.1460608108167951,-0.1242460785934831,-0.0917425271913685,-0.1039677744465379,-0.0255174823948529,-0.06695421,-0.133806953069456,-0.0996591928894803
chemical_2_competition,-0.1563378306824808,-0.0343677783485879,-0.0392367946001957,-0.0981491289247288,-0.0848900214481344,-0.1167676594875806,-0.0857743088108502,-0.1102547314825476,-0.0445408157146184,-0.08257668,-0.166735686113623,-0.0996591928894803
chemical_2_competition,-0.1413476286253236,-0.051565350632514,-0.0218394214307398,-0.0460341839191906,-0.1187785456374787,-0.0792878684672386,-0.0895155344244504,-0.1577872734143582,-0.0511437889263942,-0.09261551,-0.1669182680274082,-0.0996591928894803
chemical_2_competition,-0.1357633869278752,-0.0485478887251741,-0.0545813789784261,-0.1379875347854758,-0.1393347139130582,-0.0321963218744245,-0.0916506792530472,-0.1235516592198612,-0.0595204250002689,-0.9969494,-0.1439939287614729,-0.0996591928894803
chemical_2_competition,-0.1379970472161058,-0.030118699011202,-0.0277156094113077,-0.1233318727861274,-0.1390314336198185,-0.0386341901502212,-0.0890832751205741,-0.1154763906881508,-0.063417247486994,-24247.947,-0.134879620845748,-0.0996591928894803
chemical_2_competition,-0.1596229427548175,-0.0538940896943545,-0.0457340984987019,-0.1607202599718065,-0.0624227812665006,-0.0376963539076217,-0.0878151694540051,-0.0528319887613233,-0.0320173484922365,-0.09338782,-0.1456288329221555,-0.0996591928894803
chemical_2_competition,-0.1366921677951127,-0.0425464078007218,-0.0249269345633641,-0.0948212244513404,-0.077459101433876,-0.0878889429441697,-0.089013303281532,-0.1632568083966166,-0.0301879355638132,-0.081510626,-0.1368591931138243,-0.0996591928894803
chemical_2_competition,-0.1451319409622462,-0.0528239395765478,-0.019173042941598,-0.0521437633834346,-0.0972774570120638,-0.0649699082478914,-0.0845747706380505,-0.1331221766216411,-0.0678085843169181,-0.09809011,-0.1399976047466757,-0.0996591928894803
chemical_2_competition,-0.1487706772253796,-0.0390776647233092,-0.0286050318916965,-0.1573890236917017,-0.1663340787037852,-0.0401119114447233,-0.0838872992517406,-0.0529417434368429,-0.047870434840524,-0.04923025,-0.1654162836670029,-0.0996591928894803
chemical_2_competition,-0.1487891057036149,-0.0269621144990194,-0.0298107376470301,-0.1099452648961479,-0.0345304054592856,-0.0422112197032216,-0.089130578031887,-0.1263287004271503,-0.0307654997239515,-0.041352246,-0.1617688771335505,-0.0996591928894803
chemical_2_competition,-0.1567386539197501,-0.0707601092082245,-0.0288174492756044,-0.138939680343062,-0.1264907123465716,-0.0317128218426603,-0.0890391397880672,-0.1160037888485344,-0.0291962899105507,-0.069844134,-0.166190295017083,-0.0996591928894803
flow_stress_phip0.1,-3.2518061991930294,-5.51028757990052,-2035.6934382949064,-2.7634865411652805,-1.7738763691758823,-2.161618299401445,-99.6652935443179,-4.296627403784874,-2.043444977575279,-2.3408287,-48.53170705271449,-183.9587368194731
flow_stress_phip0.1,-3.1540414207052168,-1.0681968172464658,-135.7876684234556,-33.24613821617986,-3.0702386510782183,-2.1895975165386865,-100.35523905432798,-897.2382450476176,-3.860225907461764,-1.483557,-40.55014451264307,-183.9587368194731
flow_stress_phip0.1,-3.3683019794321054,-1.161180675430044,-11.557627694703104,-9.17493136760425,-3.261720345164965,-2.146209310881289,-99.54763933418518,-2.295984640741972,-2.535614730005478,-0.81539714,-38.579876081335065,-183.9587368194731
flow_stress_phip0.1,-2.205007757006222,-1.378740143334734,-0.8256733191028113,-38.37786158912216,-2.166549609404196,-1.2264738513812694,-98.7943568271869,-2.372924600863718,-3.4312225998281574,-1.5293002,-35.201387081288274,-183.9587368194731
flow_stress_phip0.1,-1.7010727294253725,-2.4630678359344307,-0.8557357775091471,-16.268042029259245,-1.4994418571104142,-2.113876142165451,-99.593681085631,-1.3648331999328744,-4.225213725013871,-1.6634203,-17.211093376155784,-183.9587368194731
flow_stress_phip0.1,-3.4750924018624936,-1.657421615683624,-2.470994790754696,-19.41761071993765,-1.7129391501411393,-2.1868838091471767,-99.08829519086588,-3.4311800196514546,-2.686235636002566,-2.0003688,-44.11967808753917,-183.9587368194731
flow_stress_phip0.1,-1.5031471539848642,-1.3776113159640715,-0.6862549921501034,-55.57947622275481,-1.4381611702147086,-2.1003925817894618,-99.41414926444394,-1.85003514487902,-2.20155853673304,-1.5952722,-47.68992872807041,-183.9587368194731
flow_stress_phip0.1,-1.233019343848524,-3.4053130354243493,-0.8170321113158303,-6.034278351044586,-25.436438125149447,-2.183032941683828,-99.72811675480722,-5.538028365994751,-3.125302589368781,-1.7435981,-42.555268053972426,-183.9587368194731
flow_stress_phip0.1,-3.0604727453269045,-1.626826606303939,-0.6587369427009063,-35.58231285303536,-1.7194354858965764,-2.1700600197914004,-99.10060271769048,-19.114420506176494,-4.1884798918951605,-2.403189,-47.73037281851593,-183.9587368194731
flow_stress_phip0.1,-3.548984165013067,-3.0057771936704683,-1.8935844491281968,-20.9630683288752,-2.90843815153303,-2.3261147831831472,-98.57982159251073,-2.3559822535555583,-1.346725270494136,-1.082249,-43.9940162714277,-183.9587368194731
flow_stress_phip0.1,-2.021908397183384,-1.6745320011959364,-0.5744463961394165,-4010.979147174112,-0.8648564715620479,-2.184681934134421,-100.03875156865644,-2.172128741702737,-5.169057617842655,-2.114232,-46.63839294521363,-183.9587368194731
flow_stress_phip0.1,-3.3797261557551104,-1.6255713842248245,-0.816045876674919,-36.6588101947175,-2.0822694068430816,-2.4098746607131063,-99.96690440222172,-1.777796362312648,-2.4630366577273435,-1.4560457,-37.67217124784957,-183.9587368194731
flow_stress_phip0.1,-8.023375202791712,-1.51292719190213,-20.11457483733348,-9.935642974184836,-1.4544797402494536,-2.191574222087433,-98.88300968575685,-3.125415694404834,-3.749289820729575,-1.7294471,-43.82198267170184,-183.9587368194731
flow_stress_phip0.1,-1.8987700207120668,-2.095347505049821,-1.1097119858695328,-12.51993851875108,-1.5059646968785112,-2.778878587607829,-100.24149866795663,-3.0035656226533467,-1.6106658125250517,-2.6404126,-46.565316388793306,-183.9587368194731
flow_stress_phip0.1,-2.6627563601938347,-4.371460358041618,-0.7431699731860143,-32.48575879457842,-1.826466535889832,-2.4305556107773403,-99.17074366919256,-5.579533000465634,-0.9946884705025496,-2.912249,-46.83329247288174,-183.9587368194731
flow_stress_phip0.1,-2.443181546644005,-1.332053712409097,-0.640515932319122,-38.09437061452897,-1911.3850082441063,-2.071236430739342,-99.39010637781814,-1.3058836115635433,-1.8088049768143528,-1.6789582,-43.1599370438208,-183.9587368194731
flow_stress_phip0.1,-2.703300452411453,-3.0785878779804974,-0.6489098999219683,-28.988354575730384,-3.458521355039281,-2.391722472865576,-99.77531121017748,-46.26601524896888,-3.0105386047221363,-1.9034939,-33.32476248977085,-183.9587368194731
flow_stress_phip0.1,-2.998212350587714,-2.346640661630223,-0.6494593553213048,-46.43281771458058,-5.162802195702836,-1.299156215551701,-99.78015127884144,-50.40033464733844,-2.527009901783191,-1.778701,-43.82310511252005,-183.9587368194731
flow_stress_phip0.1,-2.913520500996861,-1.41770384429223,-2035.6934382949064,-8.836069105630866,-1.273547970471003,-2.044793145942156,-100.2843910212644,-4.015518436133939,-3.227245504496421,-1.9944822,-34.40944857426,-183.9587368194731
flow_stress_phip0.1,-1.6186113967008042,-1.5430132462730448,-0.6951584198539718,-35.29174484041852,-1.7679531667816022,-3.0217135172286387,-99.76035778740804,-1.0309876462533611,-2.2016237044703995,-1.5721822,-40.422778765832895,-183.9587368194731
flow_stress_phip0.1,-3.183271540083848,-1.8007912306089284,-0.6418684192068993,-31.209178791303422,-2.1752459718337582,-1.9119009235935387,-99.77459034729968,-1.7582009991917642,-2.9056420595354333,-1.5345546,-28.42504711707835,-183.9587368194731
flow_stress_phip0.1,-2.600989728676608,-2.117176112554297,-0.7039277395177246,-46.48076545099691,-6.742733280922146,-2.977796848189738,-98.64030243922906,-2.0569346491189746,-2.6110360246056628,-1.479623,-18.83897736456206,-183.9587368194731
flow_stress_phip0.1,-2.020429420989136,-1.4726109158114256,-0.789667466432133,,-3.307584355786667,-2.2054604939140736,-99.28884066993176,-46.276464365728685,-3.168201327550057,-1.3370217,-45.88158592295247,-183.9587368194731
flow_stress_phip0.1,-1.8910172562532768,-2.248273684622279,-153.28621480184867,-22.52764741472919,-3.947238962976666,-2.033800686216934,-99.35524698540186,-2.6218844902075515,-3.4451396867429565,-2.5576491,-43.33645180852793,-183.9587368194731
flow_stress_phip0.1,-3.0802463878679185,-2.685305325407019,-0.8370147110693051,-23.352004251111584,-2.43902681701187,-2.698163364769205,-100.1785772602536,-1.394596477939272,-2.934245616958035,-1.9603815,-18.452500746431188,-183.9587368194731
flow_stress_phip0.1,-3.1012524803254915,-2.352187703654632,-1.8350320537570568,-26.536239003660487,-2.23845334717954,-2.4520383118310978,-99.87626912964824,-6.90544594325953,-3.577860759756972,-1.8573807,-45.2908789154646,-183.9587368194731
flow_stress_phip0.1,-2.711892747494036,-2.567999565859445,-0.8586963455723591,-7.559297080349447,-2.5023891382166927,-2.188268691061308,-100.33767594835848,-2.4727070257660766,-2.54544866768629,-2.0265708,-42.208772214248505,-183.9587368194731
flow_stress_phip0.1,-2.41073071024125,-3.1061964389448304,-410.495020170111,-11.928525157811814,-14.63607486373188,-1.9699220458348008,-100.21068978496356,-4.440777489625003,-2.3268698184285155,-3.4115038,-37.39380034097228,-183.9587368194731
flow_stress_phip0.1,-2.043461313565897,-2.1751190046342725,-0.6002197374689747,-2.7579634902994807,-2.054707553958872,-2.286396660685057,-100.3630880477789,-46.20524303024485,-2.923416729219064,-2.853759,-24.710506741981416,-183.9587368194731
flow_stress_phip0.1,-1.7269906521780256,-3.462271952763535,-0.6452760515486761,-7.559285528791004,-2.1589510783405963,-2.319450028420324,-99.19154620341264,-46.358776447058666,-4.534600504892055,-1.6528103,-39.45443464909545,-183.9587368194731
friction_dyn_one-hot,-3.2141914261274695e-05,-1.9102359099896186e-05,-1.7479772410883975e-05,-7.153936708252713e-05,-3.8424393564491886e-05,-2.882106371674328e-05,-3.2765790337702146e-05,-0.0002141628867275,-2.324022273062281e-05,-2.8757995e-05,-0.0001335659193106,-0.0002504863044316
friction_dyn_one-hot,-3.36501542244505e-05,-2.032631822442061e-05,-1.5958491925775646e-05,-7.825547894356686e-05,-3.449868864193857e-05,-2.882404129830405e-05,-3.1431737410665534e-05,-0.000233744837072,-2.497101692045655e-05,-2.876308e-05,-0.0001436783301005,-0.0002504863044316
friction_dyn_one-hot,-3.767093762216356e-05,-1.944814855049861e-05,-1.761872779887718e-05,-4.968061678805012e-05,-2.3577499172460407e-05,-2.8253895416070617e-05,-3.365381749408615e-05,-0.0001075966200748,-1.9926889997289284e-05,-3.0612773e-05,-0.0001317946570577,-0.0002504863044316
friction_dyn_one-hot,-3.195735984673416e-05,-1.940144491690971e-05,-1.7967345042874192e-05,-5.189366465963804e-05,-0.0001180585965259,-2.846991625920668e-05,-3.1375565854908574e-05,-5.601640881798511e-05,-2.128283207768752e-05,-2.1899821e-05,-0.0001332822539089,-0.0002504863044316
friction_dyn_one-hot,-3.182637170946048e-05,-1.8974420782043064e-05,-1.5546579759678406e-05,-5.960594699650783e-05,-2.705871530512756e-05,-2.8409356314397843e-05,-3.094641413165328e-05,-0.0001375104015044,-1.9724881160663783e-05,-3.317558e-05,-0.0001247063067751,-0.0002504863044316
friction_dyn_one-hot,-3.03925562454052e-05,-2.809296175770985e-05,-1.784260406943849e-05,-5.0706610551461255e-05,-2.9945082249808427e-05,-2.9086674921118897e-05,-3.3000095560532424e-05,-0.0001391702861719,-2.2642203087080865e-05,-2.8609336e-05,-0.0001383807260184,-0.0002504863044316
friction_dyn_one-hot,-3.3072735526463e-05,-2.196582257849857e-05,-1.711052551542778e-05,-8.176993433067626e-05,-3.333747928647154e-05,-2.8972509519577984e-05,-3.232856730712281e-05,-0.00021765253811,-2.512707311102112e-05,-2.8544651e-05,-0.0001518222626615,-0.0002504863044316
