gen,fevals_median,fevals_p5,fevals_p10,fevals_p90,fevals_p95,MSE_train_median,MSE_train_p5,MSE_train_p10,MSE_train_p90,MSE_train_p95,MSE_test_median,MSE_test_p5,MSE_test_p10,MSE_test_p90,MSE_test_p95,nll_median,nll_p5,nll_p10,nll_p90,nll_p95,dl_median,dl_p5,dl_p10,dl_p90,dl_p95,func_compl_median,func_compl_p5,func_compl_p10,func_compl_p90,func_compl_p95,param_compl_median,param_compl_p5,param_compl_p10,param_compl_p90,param_compl_p95,size_median,size_p5,size_p10,size_p90,size_p95,avg_len_median,avg_len_p5,avg_len_p10,avg_len_p90,avg_len_p95
328,1253988,1029907,1069747,1383433,1405175,5.5761753e-5,2.474614e-5,2.8770453e-5,0.00023324908,0.00026938453,0.00014625656,5.3620177e-5,6.254053e-5,0.0020826145,0.003965426,-800.002685546875,-893.4308471679688,-876.1026611328125,-635.435546875,-618.8717651367188,-603.9402465820312,-698.3460693359375,-686.08349609375,-508.94671630859375,-491.034912109375,131.24734,68.11396,80.59048,177.44424,191.83162,48.636646,26.309546,31.865257,72.284546,77.61655,57,31,37,78,82,61.036247,59.8519,60.181087,61.695724,61.959705
329,1258152,1032938,1073437,1387828,1409624,5.772071e-5,2.4491319e-5,2.8426017e-5,0.00023324908,0.00026938453,0.00014586422,5.3240994e-5,6.171663e-5,0.0020826145,0.003965426,-796.031982421875,-894.6212158203125,-877.48779296875,-635.435546875,-618.8717651367188,-604.3594970703125,-698.3460693359375,-686.30712890625,-508.94671630859375,-491.034912109375,129.63625,68.11396,80.59048,177.44424,187.03583,48.018326,26.309546,31.865257,72.284546,77.61655,56,31,37,76,81,61.041542,59.872234,60.181087,61.751823,61.95447
330,1262053,1035777,1077252,1392246,1414132,5.772071e-5,2.4491319e-5,2.8426017e-5,0.00023324908,0.00026938453,0.00014586422,5.3240994e-5,6.171663e-5,0.0020826145,0.003965426,-796.031982421875,-894.6212158203125,-877.48779296875,-635.435546875,-618.8717651367188,-604.3594970703125,-698.3460693359375,-686.30712890625,-508.94671630859375,-491.034912109375,129.63625,68.11396,80.59048,177.44424,187.03583,48.018326,26.309546,31.865257,72.284546,77.61655,56,31,37,76,81,61.05051,59.896336,60.182045,61.751823,61.97249
331,1266033,1038974,1081325,1396585,1418600,5.772071e-5,2.4491319e-5,2.8426017e-5,0.00023324908,0.00026938453,0.00014586422,5.3240994e-5,6.171663e-5,0.0020826145,0.003965426,-796.031982421875,-894.6212158203125,-877.48779296875,-635.435546875,-618.8717651367188,-604.3594970703125,-698.3460693359375,-686.30712890625,-508.94671630859375,-491.034912109375,129.63625,68.11396,80.59048,177.44424,187.03583,47.978054,26.309546,29.790789,72.284546,77.61655,56,31,37,76,81,61.060154,59.912823,60.198025,61.771606,61.979904
332,1270342,1041723,1085138,1400730,1423277,5.8017165e-5,2.4491319e-5,2.8770453e-5,0.00023324908,0.00026938453,0.00014586422,5.2871663e-5,6.171663e-5,0.0020826145,0.003965426,-795.44287109375,-894.6212158203125,-876.1026611328125,-635.435546875,-618.8717651367188,-604.3594970703125,-698.3460693359375,-690.54150390625,-508.94671630859375,-491.034912109375,129.63625,68.11396,80.59048,177.44424,187.03583,47.669888,26.309546,29.790789,67.10338,76.51178,56,31,37,76,81,61.063065,59.912823,60.19561,61.778027,61.997887
333,1274469,1044613,1088939,1405182,1427814,5.8017165e-5,2.4491319e-5,2.888851e-5,0.00023324908,0.00026938453,0.00014586422,5.2871663e-5,6.171663e-5,0.0020826145,0.003965426,-795.44287109375,-894.6212158203125,-875.6317749023438,-635.435546875,-618.8717651367188,-604.3594970703125,-698.3460693359375,-690.54150390625,-508.94671630859375,-491.034912109375,123.04458,68.11396,80.59048,177.44424,187.03583,47.669888,26.309546,29.790789,67.10338,76.51178,55,31,37,76,81,61.06743,59.912823,60.214912,61.7972,61.999474
334,1278644,1047318,1092259,1409682,1432296,5.8017165e-5,2.4491319e-5,2.888851e-5,0.00023324908,0.00026938453,0.00014586422,5.2871663e-5,6.171663e-5,0.0020826145,0.003965426,-795.44287109375,-894.6212158203125,-875.6317749023438,-635.435546875,-618.8717651367188,-604.3594970703125,-698.3460693359375,-690.54150390625,-508.94671630859375,-491.034912109375,123.04458,68.11396,80.59048,177.44424,187.03583,47.669888,26.309546,29.790789,67.10338,76.51178,55,31,37,74,81,61.06743,59.912823,60.214912,61.792274,62.027428
335,1282689,1050595,1095870,1414134,1436766,5.8017165e-5,2.4491319e-5,2.888851e-5,0.00023324908,0.00026938453,0.00014586422,5.2871663e-5,6.171663e-5,0.0020826145,0.003965426,-795.44287109375,-894.6212158203125,-875.6317749023438,-635.435546875,-618.8717651367188,-604.3594970703125,-698.3460693359375,-690.54150390625,-508.94671630859375,-491.034912109375,123.04458,68.11396,80.59048,177.44424,187.03583,47.669888,26.131243,29.790789,67.10338,76.51178,55,31,37,74,81,61.09266,59.912823,60.214912,61.795746,62.060062
336,1286397,1053971,1099563,1418511,1441276,5.8017165e-5,2.4491319e-5,2.888851e-5,0.00023324908,0.00026938453,0.00014586422,5.2871663e-5,6.171663e-5,0.0020826145,0.003965426,-795.44287109375,-894.6212158203125,-875.6317749023438,-635.435546875,-618.8717651367188,-604.3594970703125,-698.3460693359375,-690.54150390625,-508.94671630859375,-491.034912109375,129.63625,68.11396,80.59048,177.44424,187.03583,47.564537,26.131243,29.790789,67.10338,76.51178,56,31,37,74,81,61.097607,59.918613,60.23857,61.775295,62.04371
337,1290400,1056817,1103001,1423184,1445741,5.6274246e-5,2.4491319e-5,2.8770453e-5,0.0002078505,0.0002686907,0.00014625656,5.2871663e-5,6.14766e-5,0.0014637765,0.004090338,-798.9506225585938,-894.6212158203125,-876.1026611328125,-648.6936645507812,-619.1683959960938,-604.3594970703125,-698.3460693359375,-690.54150390625,-511.9647216796875,-491.034912109375,131.24734,68.11396,80.59048,177.44424,187.03583,47.669888,26.131243,30.96871,67.10338,76.51178,57,31,37,78,82,61.111782,59.918613,60.24656,61.775295,62.038403
338,1294237,1059705,1106498,1427622,1449997,5.772071e-5,2.4491319e-5,2.888851e-5,0.0002078505,0.0002686907,0.00014625656,5.3240994e-5,6.171663e-5,0.0014637765,0.004090338,-796.031982421875,-894.6212158203125,-875.6317749023438,-648.6936645507812,-619.1683959960938,-604.3594970703125,-698.3460693359375,-690.54150390625,-511.9647216796875,-491.034912109375,129.63625,68.11396,80.59048,177.44424,187.03583,47.564537,26.131243,30.96871,65.49347,76.51178,56,31,37,78,82,61.12477,59.918613,60.241104,61.775295,62.05468
339,1298238,1062768,1110213,1432002,1454366,5.772071e-5,2.4491319e-5,2.8770453e-5,0.00023324908,0.0002686907,0.00014625656,5.3240994e-5,6.3186366e-5,0.0010289063,0.004090338,-796.031982421875,-894.6212158203125,-876.1026611328125,-635.435546875,-619.1683959960938,-604.3594970703125,-700.2655639648438,-690.54150390625,-511.9647216796875,-491.034912109375,129.63625,68.11396,80.59048,177.44424,187.03583,47.564537,26.131243,31.431576,72.284546,76.63309,56,31,37,78,82,61.109535,59.918613,60.26326,61.775295,62.068314
340,1302039,1065886,1113749,1436192,1459132,5.6274246e-5,2.3990813e-5,2.8394692e-5,0.00023324908,0.0002686907,0.00014625656,5.3240994e-5,6.14766e-5,0.0010289063,0.004090338,-798.9506225585938,-896.99560546875,-877.6145629882812,-635.435546875,-619.1683959960938,-607.3685302734375,-700.950439453125,-690.54150390625,-511.9647216796875,-491.034912109375,129.63625,68.11396,80.59048,177.44424,187.03583,47.669888,26.131243,31.431576,72.284546,76.63309,56,31,37,78,82,61.109535,59.914482,60.26326,61.79609,62.09029
341,1305989,1069080,1117307,1440307,1463694,5.6274246e-5,2.3990813e-5,2.8394692e-5,0.00021600418,0.0002686907,0.00014625656,5.3240994e-5,6.14766e-5,0.0010289063,0.004257731,-798.9506225585938,-896.99560546875,-877.6145629882812,-644.2685546875,-619.1683959960938,-607.3685302734375,-700.950439453125,-692.2236328125,-511.9647216796875,-491.034912109375,129.63625,68.11396,80.59048,177.44424,187.03583,47.669888,26.131243,31.431576,72.284546,76.63309,56,31,37,78,82,61.109535,59.94004,60.26326,61.806263,62.108025
342,1309634,1072030,1120861,1444499,1467883,5.6274246e-5,2.3990813e-5,2.8394692e-5,0.00021600418,0.0002686907,0.00014646785,5.3240994e-5,6.14766e-5,0.0010289063,0.004257731,-798.9506225585938,-896.99560546875,-877.6145629882812,-644.2685546875,-619.1683959960938,-607.8768920898438,-700.950439453125,-692.2236328125,-511.9647216796875,-491.034912109375,129.63625,68.11396,80.59048,177.44424,187.03583,47.669888,26.131243,31.865257,72.284546,76.63309,57,31,37,78,82,61.12867,59.94004,60.258263,61.806263,62.108025
343,1313538,1075180,1124736,1448907,1472357,5.5761753e-5,2.3990813e-5,2.7813547e-5,0.00021600418,0.0002686907,0.00014586422,5.3240994e-5,6.0853014e-5,0.00096451887,0.003965426,-800.002685546875,-896.99560546875,-879.99267578125,-644.2685546875,-619.1683959960938,-607.8768920898438,-700.950439453125,-692.2236328125,-511.9647216796875,-491.034912109375,129.63625,68.11396,80.59048,177.44424,187.03583,47.669888,25.924189,31.431576,71.06955,76.51178,57,31,37,74,82,61.12867,59.959366,60.24252,61.806263,62.108025
344,1317653,1078217,1128382,1453372,1476394,5.5761753e-5,2.3990813e-5,2.7813547e-5,0.00021600418,0.0002686907,0.00014625656,5.3240994e-5,6.0853014e-5,0.00096451887,0.003965426,-800.002685546875,-896.99560546875,-879.99267578125,-644.2685546875,-619.1683959960938,-609.3743286132812,-700.950439453125,-692.2236328125,-511.9647216796875,-491.034912109375,129.63625,68.11396,80.59048,177.44424,186.5094,47.669888,25.924189,31.431576,72.284546,76.51178,57,31,37,74,82,61.171333,59.974537,60.264797,61.826668,62.108025
345,1321803,1081530,1131915,1458023,1480704,5.5635246e-5,2.4491319e-5,2.8394692e-5,0.0002153107,0.0002686907,0.00014586422,5.3240994e-5,6.0446146e-5,0.00096451887,0.003965426,-800.263916015625,-894.6212158203125,-877.6145629882812,-644.6383666992188,-619.1683959960938,-609.3743286132812,-700.950439453125,-692.2236328125,-511.9647216796875,-491.034912109375,129.63625,68.11396,80.59048,182.36964,199.02531,48.099915,25.924189,28.022137,72.41629,76.51178,57,31,37,78,83,61.171333,59.974537,60.267345,61.827347,62.108025
346,1325705,1084154,1135364,1462633,1485142,5.463924e-5,2.4491319e-5,2.8394692e-5,0.0002153107,0.0002686907,0.00014095406,5.3240994e-5,6.0446146e-5,0.00096451887,0.003965426,-802.34130859375,-894.6212158203125,-877.6145629882812,-644.6383666992188,-619.1683959960938,-609.3743286132812,-700.950439453125,-692.2236328125,-515.8653564453125,-491.034912109375,129.63625,68.11396,76.93934,181.90422,199.02531,48.099915,25.924189,28.022137,72.41629,76.51178,57,31,35,78,83,61.166103,59.975243,60.299316,61.841923,62.123627
347,1329471,1087263,1138806,1466776,1489463,5.213971e-5,2.4491319e-5,2.8394692e-5,0.0002153107,0.0002686907,0.00014095406,5.3240994e-5,6.0446146e-5,0.00096451887,0.003965426,-807.7262573242188,-894.6212158203125,-877.6145629882812,-644.6383666992188,-619.1683959960938,-609.3743286132812,-700.950439453125,-692.2236328125,-515.8653564453125,-491.034912109375,127.439026,68.11396,76.93934,181.90422,199.02531,48.099915,25.924189,28.022137,72.41629,76.51178,56,31,35,78,83,61.16961,59.975243,60.30659,61.841923,62.123627
348,1333116,1090489,1142689,1471385,1494164,5.463924e-5,2.4491319e-5,2.8394692e-5,0.0002153107,0.0002686907,0.00013718408,5.3240994e-5,6.0446146e-5,0.00096451887,0.003965426,-802.34130859375,-894.6212158203125,-877.6145629882812,-644.6383666992188,-619.1683959960938,-609.3743286132812,-700.950439453125,-692.2236328125,-515.8653564453125,-491.034912109375,127.439026,68.11396,76.93934,177.44424,199.02531,48.099915,25.924189,28.022137,72.41629,76.51178,56,31,35,74,83,61.16961,59.975243,60.32629,61.840855,62.12042
349,1337110,1093700,1146239,1475946,1498878,5.463924e-5,2.4491319e-5,2.8394692e-5,0.0002153107,0.0002686907,0.00013718408,5.3240994e-5,6.0446146e-5,0.00096451887,0.003965426,-802.34130859375,-894.6212158203125,-877.6145629882812,-644.6383666992188,-619.1683959960938,-609.3743286132812,-700.950439453125,-692.2236328125,-515.8653564453125,-491.034912109375,127.439026,68.11396,76.93934,177.44424,199.02531,48.099915,25.924189,28.022137,72.41629,76.51178,56,31,35,74,83,61.174774,59.963573,60.33851,61.85558,62.12042
350,1341343,1096698,1150014,1480350,1503248,5.213971e-5,2.4274952e-5,2.6320124e-5,0.0002153107,0.0002686907,0.00013619938,5.2871663e-5,5.9862658e-5,0.00092074566,0.004257731,-807.7262573242188,-895.6416015625,-886.3394165039062,-644.6383666992188,-619.1683959960938,-609.3743286132812,-700.950439453125,-692.2236328125,-515.8653564453125,-492.0061950683594,127.439026,68.11396,80.59048,177.44424,199.02531,48.18292,25.38385,28.022137,69.80019,75.64664,56,31,35,74,83,61.18638,59.963573,60.33851,61.866093,62.135006
351,1345226,1099752,1153560,1484797,1507639,5.147614e-5,2.3990813e-5,2.60698e-5,0.0002153107,0.0002686907,0.0001338174,5.271236e-5,5.9503483e-5,0.00092074566,0.004257731,-809.1992797851562,-896.99560546875,-887.4383544921875,-644.6383666992188,-619.1683959960938,-609.6275024414062,-701.4592895507812,-692.2236328125,-515.8653564453125,-492.0061950683594,128.94476,68.11396,80.59048,181.90422,199.02531,49.508377,25.01456,28.022137,69.80019,75.64664,57,31,35,77,83,61.18638,59.968407,60.33851,61.866093,62.14383
352,1349062,1103059,1157149,1489077,1512126,5.147614e-5,2.3990813e-5,2.6320124e-5,0.0002153107,0.0002686907,0.00013154876,5.271236e-5,5.9503483e-5,0.00092074566,0.004257731,-809.1992797851562,-896.99560546875,-886.3394165039062,-644.6383666992188,-619.1683959960938,-609.6275024414062,-701.4592895507812,-692.2236328125,-515.8653564453125,-492.0061950683594,128.94476,68.11396,80.59048,177.44424,191.83162,49.508377,25.01456,28.022137,65.950325,74.68904,57,31,35,76,82,61.18638,59.97941,60.33851,61.866093,62.14383
353,1353002,1105856,1160671,1493428,1516662,5.147614e-5,2.3990813e-5,2.6320124e-5,0.0002153107,0.0002686907,0.00013154876,5.271236e-5,5.9503483e-5,0.0010252784,0.004257731,-809.1992797851562,-896.99560546875,-886.3394165039062,-644.6383666992188,-619.1683959960938,-609.6275024414062,-701.4592895507812,-692.2236328125,-515.8653564453125,-492.0061950683594,129.63625,68.11396,80.59048,177.44424,191.83162,48.18292,25.01456,30.753239,65.950325,74.68904,57,31,35,76,82,61.1875,59.97941,60.33851,61.88742,62.159958
354,1356859,1108561,1164161,1497769,1521126,5.1402323e-5,2.3990813e-5,2.6320124e-5,0.0002153107,0.0002686907,0.00012680604,5.271236e-5,5.9503483e-5,0.0010252784,0.004257731,-809.3641967773438,-896.99560546875,-886.3394165039062,-644.6383666992188,-619.1683959960938,-609.6275024414062,-701.4592895507812,-692.2236328125,-515.8653564453125,-500.79156494140625,131.24734,68.11396,80.59048,183.88309,194.22952,49.62948,25.01456,30.753239,69.80019,79.03827,57,31,35,78,82,61.187386,59.986282,60.33851,61.90471,62.17816
355,1360711,1111540,1168023,1502207,1525623,5.1402323e-5,2.3990813e-5,2.6320124e-5,0.0002153107,0.0002686907,0.00012786365,5.271236e-5,5.9308477e-5,0.0010252784,0.004257731,-809.3641967773438,-896.99560546875,-886.3394165039062,-644.6383666992188,-619.1683959960938,-609.6275024414062,-701.4592895507812,-695.7089233398438,-515.8653564453125,-500.79156494140625,129.63625,68.11396,80.59048,183.88309,194.22952,49.62948,25.01456,30.753239,69.80019,79.03827,57,31,35,78,82,61.190174,60.00137,60.33851,61.911648,62.17816
356,1364443,1114435,1171659,1506782,1530181,5.147614e-5,2.3990813e-5,2.6320124e-5,0.0002153107,0.0002686907,0.00013154876,5.271236e-5,5.9308477e-5,0.0010252784,0.004257731,-809.1992797851562,-896.99560546875,-886.3394165039062,-644.6383666992188,-619.1683959960938,-609.6275024414062,-701.4592895507812,-695.7089233398438,-515.8653564453125,-500.79156494140625,128.94476,68.11396,80.59048,181.90422,194.22952,49.508377,25.01456,28.185276,69.80019,79.03827,56,31,35,77,82,61.198807,60.006157,60.33851,61.911648,62.175365
357,1368343,1117247,1175042,1511022,1534840,5.213971e-5,2.3990813e-5,2.6320124e-5,0.0002153107,0.0002686907,0.000132525,5.271236e-5,5.9308477e-5,0.0010252784,0.004257731,-807.7262573242188,-896.99560546875,-886.3394165039062,-644.6383666992188,-619.1683959960938,-609.6275024414062,-701.4592895507812,-695.7089233398438,-518.712158203125,-500.79156494140625,126.64218,68.11396,80.59048,177.44424,191.83162,49.508377,24.17178,27.920824,69.80019,79.03827,56,31,35,76,81,61.199883,60.006157,60.361042,61.911648,62.175365
358,1372483,1120099,1178455,1515074,1539239,5.2778396e-5,2.3990813e-5,2.7879236e-5,0.0002153107,0.0002686907,0.000132525,4.4975553e-5,5.812701e-5,0.00092074566,0.004257731,-806.326171875,-896.99560546875,-879.721435546875,-644.6383666992188,-619.1683959960938,-612.3819580078125,-701.6710205078125,-695.7089233398438,-518.712158203125,-500.79156494140625,123.04458,68.11396,80.59048,181.90422,194.22952,49.508377,24.17178,27.920824,68.95476,79.03827,55,31,35,77,82,61.199883,60.010254,60.367638,61.91591,62.195095
359,1376246,1123005,1182391,1519325,1543817,5.2778396e-5,2.3990813e-5,2.7879236e-5,0.0002153107,0.0002686907,0.000132525,4.4975553e-5,5.812701e-5,0.00080272707,0.004257731,-806.326171875,-896.99560546875,-879.721435546875,-644.6383666992188,-619.1683959960938,-612.3819580078125,-701.6710205078125,-695.7089233398438,-518.712158203125,-500.79156494140625,126.64218,68.11396,80.59048,183.88309,199.02531,49.62948,23.78735,27.920824,68.95476,79.03827,56,31,35,78,83,61.207664,60.044308,60.35192,61.92095,62.21324
360,1379921,1125563,1186084,1523750,1548269,5.3617525e-5,2.3685468e-5,2.5415198e-5,0.0002153107,0.0002686907,0.00013154876,4.4975553e-5,5.3621025e-5,0.00079890556,0.002805172,-804.5121459960938,-898.46875,-890.3628540039062,-644.6383666992188,-619.1683959960938,-612.3819580078125,-704.466064453125,-695.7089233398438,-518.712158203125,-500.79156494140625,126.64218,68.11396,76.93934,183.88309,199.02531,48.18292,23.78735,28.185276,68.95476,74.68904,56,31,35,78,83,61.206238,60.065987,60.35192,61.921265,62.2125
361,1384008,1128779,1189823,1528091,1552716,5.3617525e-5,2.289805e-5,2.5247507e-5,0.0002153107,0.0002686907,0.00013154876,4.4975553e-5,5.3620177e-5,0.00079890556,0.002635661,-804.5121459960938,-902.35693359375,-891.1242065429688,-644.6383666992188,-619.1683959960938,-612.3819580078125,-704.466064453125,-695.7089233398438,-518.712158203125,-500.79156494140625,126.64218,64.462685,76.93934,183.88309,199.02531,48.18292,23.78735,27.920824,72.284546,74.68904,56,31,35,78,83,61.206238,60.065987,60.33808,61.945335,62.227486
362,1387854,1131917,1193465,1532380,1557185,5.3617525e-5,2.289805e-5,2.5247507e-5,0.00022401598,0.00027638633,0.00013154876,4.4975553e-5,5.3620177e-5,0.00079890556,0.002635661,-804.5121459960938,-902.35693359375,-891.1242065429688,-640.080322265625,-615.9208984375,-612.3819580078125,-704.466064453125,-695.7089233398438,-519.5380249023438,-500.79156494140625,126.64218,64.462685,79.78232,181.90422,194.22952,48.18292,23.457323,26.309546,68.95476,74.68904,56,31,35,78,82,61.21288,60.065987,60.33808,61.945335,62.227486
363,1392026,1134747,1197074,1536597,1561407,5.3617525e-5,2.289805e-5,2.474614e-5,0.00022401598,0.00027638633,0.00012786365,4.4753e-5,5.3240994e-5,0.00079890556,0.002635661,-804.5121459960938,-902.35693359375,-893.4308471679688,-640.080322265625,-615.9208984375,-612.3819580078125,-704.466064453125,-695.7089233398438,-519.5380249023438,-500.79156494140625,126.64218,64.462685,79.78232,181.90422,194.22952,48.18292,23.457323,26.309546,68.95476,74.68904,56,31,35,78,82,61.216927,60.07478,60.33808,61.949284,62.227486
364,1395917,1137650,1200773,1541004,1565852,5.3617525e-5,2.289805e-5,2.474614e-5,0.00022401598,0.00027638633,0.00012744496,4.4753e-5,5.2871663e-5,0.00079890556,0.002635661,-804.5121459960938,-902.35693359375,-893.4308471679688,-640.080322265625,-615.9208984375,-613.070068359375,-704.466064453125,-695.7089233398438,-519.5380249023438,-500.79156494140625,126.64218,64.462685,79.78232,181.90422,194.22952,48.18292,23.457323,26.309546,68.95476,74.68904,56,31,35,78,82,61.216927,60.095108,60.356598,61.949284,62.24909
365,1399765,1140404,1204455,1545250,1570144,5.3617525e-5,2.289805e-5,2.474614e-5,0.00022401598,0.00027638633,0.00012744496,4.4753e-5,5.2871663e-5,0.00079890556,0.002635661,-804.5121459960938,-902.35693359375,-893.4308471679688,-640.080322265625,-615.9208984375,-613.070068359375,-704.466064453125,-695.7089233398438,-519.5380249023438,-500.79156494140625,126.64218,64.462685,79.78232,181.90422,194.22952,48.18292,23.457323,26.309546,68.95476,74.68904,56,31,35,78,82,61.23581,60.095108,60.356834,61.93528,62.245193
